Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,295.7799987792969,299.79998779296875,294.489990234375,297.8900146484375,281.7449035644531,1506400
2020-01-03,292.04998779296875,296.80999755859375,291.7200012207031,294.69000244140625,278.7182922363281,962200
2020-01-06,289.7900085449219,292.0299987792969,287.5400085449219,289.19000244140625,273.51641845703125,1340500
2020-01-07,291.739990234375,298.5400085449219,291.3800048828125,296.239990234375,280.1843566894531,1559500
2020-01-08,297.4800109863281,301.6700134277344,295.20001220703125,299.9700012207031,283.7121887207031,1553700
2020-01-09,302.1199951171875,303.8800048828125,293.5,297.92999267578125,281.7827453613281,1374800
2020-01-10,299.1099853515625,301.2799987792969,292.95001220703125,294.3399963378906,278.38726806640625,1405200
2020-01-13,294.3800048828125,297.3299865722656,292.510009765625,297.2900085449219,281.1773681640625,1399400
2020-01-14,300.1400146484375,304.3699951171875,296.739990234375,300.760009765625,284.4593505859375,1731900
2020-01-15,299.2799987792969,300.54998779296875,296.7200012207031,298.3399963378906,282.1705322265625,1082900
2020-01-16,301.82000732421875,307.260009765625,300.95001220703125,305.95001220703125,289.3680725097656,1606800
2020-01-17,307.04998779296875,308.489990234375,302.1600036621094,308.0,291.3069763183594,1929900
2020-01-21,308.19000244140625,311.9100036621094,307.30999755859375,308.67999267578125,291.9501037597656,1500000
2020-01-22,311.0,315.3599853515625,310.75,311.3399963378906,294.46588134765625,1504000
2020-01-23,312.0,312.67999267578125,307.54998779296875,312.4200134277344,295.4874267578125,1556600
2020-01-24,315.8900146484375,316.7300109863281,303.7099914550781,306.5400085449219,289.926025390625,1632200
2020-01-27,297.0299987792969,298.67999267578125,292.69000244140625,293.7900085449219,277.86712646484375,1910900
2020-01-28,298.7799987792969,303.25,293.3599853515625,301.69000244140625,285.3389587402344,1815000
2020-01-29,302.2300109863281,303.989990234375,295.9100036621094,298.2200012207031,282.05694580078125,1808000
2020-01-30,318.3999938964844,319.0,305.760009765625,310.95001220703125,294.0970458984375,3943100
2020-01-31,308.0,308.9700012207031,297.2699890136719,298.2099914550781,282.0475158691406,2436500
2020-02-03,300.0,309.5799865722656,300.0,308.44000244140625,291.72308349609375,1945400
2020-02-04,316.55999755859375,326.82000732421875,316.1199951171875,325.3999938964844,307.7638854980469,2531000
2020-02-05,331.2300109863281,332.5299987792969,323.70001220703125,325.6199951171875,307.97198486328125,2157200
2020-02-06,326.0,326.8500061035156,323.0,323.5199890136719,305.9858093261719,1262500
2020-02-07,320.6300048828125,321.2799987792969,314.7200012207031,315.3999938964844,298.30584716796875,1602600
2020-02-10,313.9800109863281,319.8900146484375,313.0,319.8299865722656,302.4957580566406,1088400
2020-02-11,322.8699951171875,326.8299865722656,322.8699951171875,325.6700134277344,308.0192565917969,1520700
2020-02-12,328.0,335.17999267578125,328.0,334.6199951171875,316.48419189453125,1687200
2020-02-13,335.04998779296875,344.32000732421875,333.6199951171875,341.5799865722656,323.0669860839844,2110200
2020-02-14,341.489990234375,344.2099914550781,336.760009765625,339.29998779296875,320.9106140136719,1109900
2020-02-18,323.239990234375,332.0,323.0,325.3399963378906,307.7071228027344,2749400
2020-02-19,331.17999267578125,335.4100036621094,330.29998779296875,333.8500061035156,315.75592041015625,1539600
2020-02-20,331.95001220703125,334.0400085449219,324.0199890136719,328.489990234375,310.6863708496094,1887800
2020-02-21,326.2200012207031,327.0400085449219,315.239990234375,316.79998779296875,299.6299743652344,2160600
2020-02-24,299.20001220703125,305.30999755859375,295.1199951171875,300.4599914550781,284.1755676269531,3102200
2020-02-25,305.82000732421875,306.8999938964844,289.3900146484375,292.2200012207031,276.3821716308594,2549800
2020-02-26,296.239990234375,304.6300048828125,294.6199951171875,296.6000061035156,280.5248718261719,2379600
2020-02-27,285.6400146484375,293.760009765625,282.010009765625,285.70001220703125,270.2156066894531,2872200
2020-02-28,275.82000732421875,294.45001220703125,273.6600036621094,293.42999267578125,277.526611328125,3195600
2020-03-02,296.6400146484375,300.54998779296875,284.0199890136719,300.3299865722656,284.05267333984375,2347300
2020-03-03,300.29998779296875,308.29998779296875,288.5899963378906,291.4599914550781,275.6633605957031,2510300
2020-03-04,298.8699951171875,306.29998779296875,293.79998779296875,306.239990234375,289.6423034667969,1917000
2020-03-05,297.8500061035156,309.6499938964844,296.0,299.1300048828125,282.91766357421875,2037000
2020-03-06,290.7699890136719,298.6700134277344,285.25,294.4100036621094,278.4534912109375,2048600
2020-03-09,273.0,283.260009765625,267.2300109863281,267.6000061035156,253.0965118408203,2649500
2020-03-10,275.67999267578125,287.8599853515625,267.44000244140625,287.57000732421875,271.9842529296875,2372500
2020-03-11,278.5400085449219,284.489990234375,272.5799865722656,276.6300048828125,261.63714599609375,3144100
2020-03-12,257.07000732421875,265.5899963378906,237.4499969482422,237.85000610351562,224.958984375,3684400
2020-03-13,254.0,262.94000244140625,242.6300048828125,261.7799987792969,247.59201049804688,2692000
2020-03-16,223.82000732421875,245.77000427246094,213.0800018310547,213.5399932861328,201.96653747558594,3096000
2020-03-17,217.07000732421875,237.8300018310547,203.72999572753906,229.3000030517578,216.87237548828125,3669400
2020-03-18,203.44000244140625,215.33999633789062,181.3800048828125,194.13999938964844,183.6179656982422,3607200
2020-03-19,190.52000427246094,201.39999389648438,187.02000427246094,195.00999450683594,184.4407958984375,3343900
2020-03-20,200.00999450683594,224.13999938964844,187.11000061035156,187.88999938964844,177.70668029785156,3904500
2020-03-23,190.67999267578125,199.9499969482422,185.83999633789062,192.85000610351562,182.3978729248047,3027200
2020-03-24,209.49000549316406,232.6300048828125,207.3699951171875,230.63999938964844,219.44834899902344,2921200
2020-03-25,231.82000732421875,250.11000061035156,228.30999755859375,233.5500030517578,222.21714782714844,2837400
2020-03-26,240.17999267578125,260.9800109863281,235.0,260.3399963378906,247.70713806152344,3166300
2020-03-27,253.35000610351562,262.8800048828125,240.39999389648438,241.22000122070312,229.51495361328125,3203300
2020-03-30,246.4600067138672,257.92999267578125,241.24000549316406,255.3000030517578,242.91171264648438,2129800
2020-03-31,252.25,254.99000549316406,238.08999633789062,240.0,228.3541717529297,2783600
2020-04-01,228.9499969482422,237.1999969482422,220.2100067138672,223.3300018310547,212.49305725097656,2465500
2020-04-02,219.5800018310547,226.36000061035156,215.9199981689453,220.57000732421875,209.86700439453125,1891400
2020-04-03,223.05999755859375,224.44000244140625,213.2899932861328,218.14999389648438,207.56443786621094,1490600
2020-04-06,231.6199951171875,252.39999389648438,229.0800018310547,250.75,238.58253479003906,3327200
2020-04-07,264.17999267578125,265.0,251.44000244140625,256.2200012207031,243.78707885742188,2577800
2020-04-08,259.8900146484375,272.2699890136719,257.3299865722656,266.75,253.80615234375,1892300
2020-04-09,271.70001220703125,277.4200134277344,255.75999450683594,258.2799987792969,245.74710083007812,2617300
2020-04-13,256.2099914550781,259.29998779296875,250.24000549316406,258.7799987792969,246.2228546142578,1410700
2020-04-14,266.20001220703125,274.489990234375,263.5899963378906,272.510009765625,259.2866516113281,1626800
2020-04-15,266.0,266.3999938964844,258.54998779296875,262.80999755859375,250.057373046875,1542800
2020-04-16,270.010009765625,274.94000244140625,263.2900085449219,270.7099914550781,257.5739440917969,2077800
2020-04-17,278.1600036621094,280.2200012207031,271.4700012207031,279.0199890136719,265.480712890625,1831600
