Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,82.08999633789062,82.13999938964844,79.95999908447266,80.13999938964844,68.42623901367188,2049100
2020-01-03,79.63999938964844,81.66000366210938,79.55000305175781,81.55000305175781,69.630126953125,1687000
2020-01-06,82.08999633789062,83.22000122070312,81.66000366210938,82.79000091552734,70.68888854980469,2201200
2020-01-07,82.48999786376953,82.54000091552734,81.23999786376953,82.25,70.2278060913086,1239500
2020-01-08,81.91999816894531,82.36000061035156,81.45999908447266,82.2699966430664,70.2448959350586,2016800
2020-01-09,82.13999938964844,82.76000213623047,81.79000091552734,82.45999908447266,70.40711975097656,1211900
2020-01-10,82.52999877929688,83.04000091552734,82.3499984741211,82.80000305175781,70.69742584228516,1897400
2020-01-13,82.61000061035156,84.19999694824219,82.61000061035156,84.06999969482422,71.78179931640625,1563800
2020-01-14,83.83999633789062,84.06999969482422,83.05000305175781,84.02999877929688,71.74765014648438,2365700
2020-01-15,84.25,85.19999694824219,84.13999938964844,84.94999694824219,72.53317260742188,1726500
2020-01-16,84.95999908447266,86.75,84.72000122070312,86.55000305175781,73.8993148803711,1851700
2020-01-17,86.6500015258789,86.91999816894531,86.05999755859375,86.38999938964844,73.7626724243164,2177900
2020-01-21,86.47000122070312,87.81999969482422,86.4000015258789,87.80000305175781,74.96661376953125,1707700
2020-01-22,88.0,88.11000061035156,85.87999725341797,86.0,73.4296875,2116100
2020-01-23,86.11000061035156,87.27999877929688,85.79000091552734,87.23999786376953,74.48844146728516,2335100
2020-01-24,87.30000305175781,87.37999725341797,86.4000015258789,86.94999694824219,74.24083709716797,1479000
2020-01-27,86.62000274658203,87.26000213623047,86.45999908447266,86.87000274658203,74.17252349853516,1601000
2020-01-28,86.80999755859375,87.16999816894531,86.5199966430664,86.75,74.070068359375,1341900
2020-01-29,86.97000122070312,87.20999908447266,86.30000305175781,86.52999877929688,73.88221740722656,1548100
2020-01-30,86.19000244140625,86.36000061035156,85.23999786376953,85.4000015258789,72.91739654541016,3210100
2020-01-31,85.55999755859375,85.58000183105469,84.45999908447266,84.91000366210938,72.49901580810547,2419200
2020-02-03,85.11000061035156,85.31999969482422,84.25,84.45999908447266,72.11479187011719,2770500
2020-02-04,84.63999938964844,85.87999725341797,84.22000122070312,84.94999694824219,72.53317260742188,1915000
2020-02-05,84.62000274658203,84.8499984741211,83.76000213623047,84.01000213623047,71.73058319091797,1738400
2020-02-06,84.44999694824219,85.3499984741211,84.02999877929688,84.66999816894531,72.2940902709961,2256200
2020-02-07,84.66999816894531,85.0999984741211,84.0199966430664,84.12999725341797,71.83303833007812,1581700
2020-02-10,84.5999984741211,85.54000091552734,84.36000061035156,85.12000274658203,72.67833709716797,1834600
2020-02-11,85.05000305175781,85.69999694824219,84.41999816894531,84.9000015258789,72.4905014038086,1891700
2020-02-12,84.94000244140625,86.0199966430664,84.7300033569336,85.86000061035156,73.31015014648438,1412500
2020-02-13,85.7699966430664,88.2300033569336,85.68000030517578,87.69999694824219,74.88121032714844,2650800
2020-02-14,88.25,89.37000274658203,88.0,89.31999969482422,76.26441955566406,2484500
2020-02-18,89.31999969482422,89.98999786376953,88.97000122070312,89.83999633789062,76.70841217041016,2991600
2020-02-19,89.7699966430664,89.7699966430664,87.54000091552734,87.73999786376953,74.91535186767578,2193400
2020-02-20,87.80999755859375,88.12999725341797,86.9000015258789,88.0199966430664,75.1544418334961,3168400
2020-02-21,87.36000061035156,88.16999816894531,87.0,87.11000061035156,75.11995697021484,2202000
2020-02-24,86.7300033569336,87.5999984741211,85.6500015258789,86.62999725341797,74.70599365234375,3017600
2020-02-25,86.88999938964844,86.94000244140625,82.91000366210938,82.97000122070312,71.5497817993164,3761900
2020-02-26,83.12999725341797,83.4800033569336,80.37000274658203,80.72000122070312,69.60948944091797,3839900
2020-02-27,79.69999694824219,80.47000122070312,75.56999969482422,75.58000183105469,65.17696380615234,3598400
2020-02-28,75.0,76.37999725341797,71.97000122070312,74.81999969482422,64.5215835571289,5619700
2020-03-02,75.25,75.73999786376953,72.8499984741211,75.26000213623047,64.90103149414062,5980800
2020-03-03,75.5,79.63999938964844,74.97000122070312,77.01000213623047,66.41014099121094,6261700
2020-03-04,78.47000122070312,79.76000213623047,77.69999694824219,79.6500015258789,68.68675994873047,2592700
2020-03-05,78.52999877929688,78.81999969482422,75.38999938964844,76.16999816894531,65.68576049804688,4065100
2020-03-06,74.12999725341797,74.66000366210938,71.12999725341797,73.95999908447266,63.779937744140625,5658000
2020-03-09,69.47000122070312,69.47000122070312,64.76000213623047,64.87999725341797,55.94974136352539,5732100
2020-03-10,66.63999938964844,66.70999908447266,61.0099983215332,64.61000061035156,55.7169075012207,5142400
2020-03-11,62.599998474121094,62.7400016784668,55.34000015258789,56.4900016784668,48.71456527709961,6277600
2020-03-12,52.150001525878906,52.150001525878906,39.939998626708984,45.95000076293945,39.62532424926758,12651200
2020-03-13,50.290000915527344,52.31999969482422,44.619998931884766,51.279998779296875,44.22168731689453,9208100
2020-03-16,44.38999938964844,44.779998779296875,38.0,38.77000045776367,33.43358612060547,7116800
2020-03-17,39.810001373291016,41.95000076293945,35.29999923706055,38.630001068115234,33.3128662109375,8052300
2020-03-18,35.9900016784668,36.81999969482422,24.270000457763672,33.220001220703125,28.647510528564453,8833800
2020-03-19,32.849998474121094,42.470001220703125,30.75,40.91999816894531,35.28765869140625,7698400
2020-03-20,42.61000061035156,46.45000076293945,41.349998474121094,42.41999816894531,36.58120346069336,11125500
2020-03-23,40.790000915527344,45.84000015258789,38.06999969482422,43.4900016784668,37.503910064697266,7627100
2020-03-24,46.529998779296875,48.709999084472656,42.84000015258789,45.369998931884766,39.125144958496094,7375700
2020-03-25,45.650001525878906,48.79999923706055,42.84000015258789,46.15999984741211,39.80641174316406,8434200
2020-03-26,47.29999923706055,50.779998779296875,44.560001373291016,50.40999984741211,43.47142791748047,7642000
2020-03-27,47.52000045776367,50.52000045776367,45.900001525878906,49.70000076293945,42.859161376953125,4939200
2020-03-30,48.650001525878906,49.36000061035156,45.029998779296875,47.18000030517578,40.68601989746094,5214200
2020-03-31,46.68000030517578,47.290000915527344,44.529998779296875,45.779998779296875,39.47871780395508,6286900
2020-04-01,42.88999938964844,43.25,38.880001068115234,40.599998474121094,35.0117073059082,5002900
2020-04-02,40.2599983215332,42.099998474121094,37.56999969482422,38.790000915527344,33.45083999633789,3825400
2020-04-03,37.779998779296875,39.29999923706055,36.22999954223633,37.2599983215332,32.13142776489258,5650000
2020-04-06,40.9900016784668,42.97999954223633,40.0,42.5099983215332,36.658809661865234,5405200
2020-04-07,44.790000915527344,48.209999084472656,44.290000915527344,44.400001525878906,38.288665771484375,5039500
2020-04-08,45.38999938964844,52.7400016784668,44.4900016784668,51.59000015258789,44.489009857177734,5030400
2020-04-09,54.09000015258789,58.0,53.97999954223633,56.599998474121094,48.809425354003906,7865200
2020-04-13,56.630001068115234,57.0,51.70000076293945,52.47999954223633,45.256507873535156,3596100
2020-04-14,53.43000030517578,55.439998626708984,52.93000030517578,53.349998474121094,46.00676345825195,3245700
2020-04-15,50.56999969482422,51.81999969482422,48.0,48.529998779296875,41.850196838378906,3127800
2020-04-16,49.0099983215332,49.099998474121094,46.65999984741211,47.2400016784668,40.73776626586914,2492900
2020-04-17,49.56999969482422,50.0,48.09000015258789,49.099998474121094,42.341739654541016,4518200
2020-04-20,47.33000183105469,48.22999954223633,45.2599983215332,45.380001068115234,39.13376998901367,2844600
2020-04-21,42.56999969482422,44.220001220703125,42.02000045776367,43.72999954223633,37.71088409423828,3127900
2020-04-22,45.279998779296875,45.47999954223633,43.84000015258789,44.290000915527344,38.193809509277344,2260800
2020-04-23,44.70000076293945,45.310001373291016,43.040000915527344,43.11000061035156,37.17623519897461,3409900
2020-04-24,43.150001525878906,44.13999938964844,42.650001525878906,44.060001373291016,37.99546432495117,3339800
2020-04-27,44.31999969482422,46.4900016784668,44.25,45.939998626708984,39.61669158935547,3253000
2020-04-28,48.400001525878906,49.349998474121094,46.47999954223633,49.060001373291016,42.307254791259766,3697000
2020-04-29,51.20000076293945,52.970001220703125,49.189998626708984,52.540000915527344,45.308258056640625,4084100
2020-04-30,49.7599983215332,51.529998779296875,49.61000061035156,51.22999954223633,44.17856216430664,3994700
2020-05-01,48.7599983215332,48.7599983215332,46.95000076293945,47.33000183105469,40.815372467041016,3325700
2020-05-04,46.58000183105469,48.38999938964844,45.75,48.31999969482422,41.669105529785156,2199000
2020-05-05,49.16999816894531,50.11000061035156,48.02000045776367,48.20000076293945,41.56563186645508,4909500
2020-05-06,48.29999923706055,48.4900016784668,45.220001220703125,45.31999969482422,39.082035064697266,3521800
2020-05-07,43.54999923706055,46.88999938964844,41.310001373291016,42.0,36.21900177001953,10992400
2020-05-08,42.15999984741211,44.779998779296875,40.75,44.54999923706055,38.41801834106445,6798900
2020-05-11,43.880001068115234,45.04999923706055,42.0,42.060001373291016,36.270755767822266,5063400
2020-05-12,42.130001068115234,42.41999816894531,38.97999954223633,39.77000045776367,34.29594421386719,7700800
2020-05-13,39.11000061035156,39.869998931884766,37.5099983215332,37.959999084472656,32.73508834838867,6717000
2020-05-14,36.79999923706055,40.400001525878906,36.08000183105469,40.34000015258789,34.787498474121094,5266400
2020-05-15,39.779998779296875,40.93000030517578,39.43000030517578,40.650001525878906,35.05481719970703,7250400
2020-05-18,42.209999084472656,45.61000061035156,42.209999084472656,45.130001068115234,39.51109313964844,5163000
2020-05-19,45.119998931884766,46.150001525878906,43.540000915527344,45.20000076293945,39.5723876953125,3241700
2020-05-20,45.18000030517578,45.9900016784668,44.63999938964844,45.75,40.053897857666016,3423100
2020-05-21,45.75,46.86000061035156,45.36000061035156,46.41999816894531,40.640480041503906,3393900
